,Word,Count,Weight,Weight_Abs
3650,ignored,149,0.10084894188328451,0.10084894188328451
2735,v,250,-0.10087496249023878,0.10087496249023878
7306,pus,38,-0.10102359996392726,0.10102359996392726
11695,medicin,14,-0.10102916494387937,0.10102916494387937
5689,shy,63,0.1011696602952703,0.1011696602952703
2793,holding,240,0.10126413806944407,0.10126413806944407
9573,additive,22,-0.1013232553624637,0.1013232553624637
6348,children's,51,-0.1013232553624637,0.1013232553624637
9117,uped,25,-0.1013232553624637,0.1013232553624637
5197,wheat,76,-0.1013232553624637,0.1013232553624637
6033,hmmm,57,-0.1013232553624637,0.1013232553624637
5307,soup,73,-0.1013232553624637,0.1013232553624637
6693,blurriness,46,-0.1013232553624637,0.1013232553624637
1831,zyban,457,-0.1013232553624637,0.1013232553624637
376,im,4284,0.10146528801258284,0.10146528801258284
627,initially,2192,-0.10163042784222504,0.10163042784222504
1600,bv,558,-0.10169539454681184,0.10169539454681184
255,experience,6713,-0.10175212700775588,0.10175212700775588
11187,tin,16,-0.10183791109308477,0.10183791109308477
2707,narcotics,255,-0.10185193631582977,0.10185193631582977
7947,argued,33,0.10185955338920795,0.10185955338920795
8208,motions,31,0.10185955338920795,0.10185955338920795
6953,sources,42,0.10185955338920795,0.10185955338920795
5606,believing,66,0.10185955338920795,0.10185955338920795
6544,depth,48,0.10185955338920795,0.10185955338920795
7564,highschool,36,0.10185955338920795,0.10185955338920795
8223,pepper,31,0.10185955338920795,0.10185955338920795
4868,belief,86,0.10185955338920795,0.10185955338920795
10272,orgasmic,19,0.10185955338920795,0.10185955338920795
7523,widespread,36,0.10185955338920795,0.10185955338920795
7456,extrememly,37,0.10185955338920795,0.10185955338920795
7755,edginess,34,0.10185955338920795,0.10185955338920795
8482,leftover,29,0.10185955338920795,0.10185955338920795
4682,limp,93,0.10185955338920795,0.10185955338920795
7480,unsteadiness,37,0.10185955338920795,0.10185955338920795
852,heartburn,1447,0.10196638528931491,0.10196638528931491
459,deal,3377,-0.10205122422676119,0.10205122422676119
456,walk,3397,-0.10216249656104061,0.10216249656104061
2843,boost,232,0.10230788336757594,0.10230788336757594
1554,means,583,0.10235942843085903,0.10235942843085903
6555,medicate,48,0.10235942843085903,0.10235942843085903
3064,culprit,203,-0.10247466596750557,0.10247466596750557
6029,refer,57,0.10248533563741417,0.10248533563741417
2268,tea,334,-0.10261076668224448,0.10261076668224448
10717,als,17,-0.10263114583206208,0.10263114583206208
1525,neuropathy,602,0.1026700356705048,0.1026700356705048
4191,favorite,116,0.10303533247822004,0.10303533247822004
555,look,2544,-0.10308297732150744,0.10308297732150744
4088,bid,122,0.10313743460399641,0.10313743460399641
8014,spiro,32,-0.10321899052736283,0.10321899052736283
5655,immunity,64,-0.10321899052736283,0.10321899052736283
6144,counselor,55,-0.10321899052736283,0.10321899052736283
7188,rumbling,40,-0.10321899052736283,0.10321899052736283
563,difficult,2479,0.1032191729052476,0.1032191729052476
241,however,7336,-0.10324332823742899,0.10324332823742899
79,which,21788,-0.10342007863814744,0.10342007863814744
4718,hostile,92,0.10347115728354955,0.10347115728354955
4686,thoroughly,93,0.10347115728354955,0.10347115728354955
4613,consulted,96,0.10347115728354955,0.10347115728354955
155,medicine,11061,-0.10353792571180624,0.10353792571180624
11105,traz,16,-0.10358442082560088,0.10358442082560088
445,remember,3585,-0.10368006483865748,0.10368006483865748
5308,ll,73,-0.10369599518196317,0.10369599518196317
753,nd,1729,-0.10373508430150254,0.10373508430150254
4221,occurring,114,0.10383779340131362,0.10383779340131362
1706,bottom,505,-0.10388014757624053,0.10388014757624053
1477,expect,636,0.10389829007905617,0.10389829007905617
7029,banana,42,-0.10412437764217548,0.10412437764217548
113,by,16848,0.10422547856817845,0.10422547856817845
809,shoulder,1556,0.10425972909961011,0.10425972909961011
2817,rush,236,-0.10426011503577351,0.10426011503577351
3002,worsen,210,-0.10438218712239856,0.10438218712239856
5302,diarreha,73,0.1044203742508815,0.1044203742508815
3611,acted,152,0.1044203742508815,0.1044203742508815
6667,material,46,0.1044203742508815,0.1044203742508815
3999,traumatic,128,0.1044203742508815,0.1044203742508815
2235,ice,341,0.10443610024122617,0.10443610024122617
2207,wine,348,-0.10465474095346713,0.10465474095346713
12471,eon,13,-0.1047546959737912,0.1047546959737912
1031,patient,1122,0.1047554081381243,0.1047554081381243
738,non,1777,0.10476862914912384,0.10476862914912384
4954,suppress,84,-0.10492772880720302,0.10492772880720302
1195,vitamin,861,-0.10496624664096477,0.10496624664096477
11902,tak,14,-0.10498423893611095,0.10498423893611095
327,actually,4921,-0.10499482597800024,0.10499482597800024
5828,image,61,0.10504596075861578,0.10504596075861578
2055,placed,391,0.10510254905051332,0.10510254905051332
872,alone,1400,-0.10520115173135405,0.10520115173135405
5838,lite,61,-0.10523170987586598,0.10523170987586598
10626,hood,18,0.10528505221223537,0.10528505221223537
11114,scent,16,0.10548932143978666,0.10548932143978666
3519,relieving,159,0.10548932143978666,0.10548932143978666
8583,bang,28,0.10548932143978666,0.10548932143978666
5354,ranging,72,0.10548932143978666,0.10548932143978666
5432,participate,70,0.10548932143978666,0.10548932143978666
4925,pharmacies,84,0.10548932143978666,0.10548932143978666
569,real,2437,-0.10565105315120937,0.10565105315120937
1827,floor,458,-0.10577981138903651,0.10577981138903651
3194,poisoning,188,0.1058199546053048,0.1058199546053048
3053,decisions,204,0.10607600376814272,0.10607600376814272
783,gets,1647,0.10607600376814272,0.10607600376814272
693,fast,1941,0.10623309239263128,0.10623309239263128
1770,fire,478,0.10638390924359525,0.10638390924359525
538,eye,2656,-0.10644359425043899,0.10644359425043899
1290,massive,773,0.10644671739611399,0.10644671739611399
3434,exception,165,0.10644671739611399,0.10644671739611399
352,others,4576,0.10652782189192818,0.10652782189192818
9025,canceled,25,-0.10668519850384915,0.10668519850384915
12402,multitask,13,-0.10668519850384915,0.10668519850384915
12479,wimp,13,-0.10668519850384915,0.10668519850384915
9158,overheated,24,-0.10668519850384915,0.10668519850384915
203,put,8698,-0.10668519850384915,0.10668519850384915
9398,kicker,23,-0.10668519850384915,0.10668519850384915
9393,irregularly,23,-0.10668519850384915,0.10668519850384915
9390,golden,23,-0.10668519850384915,0.10668519850384915
9388,extremity,23,-0.10668519850384915,0.10668519850384915
8944,postive,26,-0.10668519850384915,0.10668519850384915
7417,seperate,37,-0.10668519850384915,0.10668519850384915
9345,suspension,23,-0.10668519850384915,0.10668519850384915
9810,freeway,21,-0.10668519850384915,0.10668519850384915
6585,sexy,47,-0.10668519850384915,0.10668519850384915
4635,paralyzed,96,-0.10668519850384915,0.10668519850384915
5187,lantus,76,-0.10668519850384915,0.10668519850384915
9239,requesting,24,-0.10668519850384915,0.10668519850384915
8982,escalating,25,-0.10668519850384915,0.10668519850384915
6474,consistant,49,-0.10668519850384915,0.10668519850384915
11495,poisen,15,-0.10668519850384915,0.10668519850384915
9404,cheated,23,-0.10668519850384915,0.10668519850384915
9302,programs,23,-0.10668519850384915,0.10668519850384915
9480,weakening,23,-0.10668519850384915,0.10668519850384915
6306,inconsistent,52,-0.10668519850384915,0.10668519850384915
6523,pictures,48,-0.10668519850384915,0.10668519850384915
9103,gallstones,25,-0.10668519850384915,0.10668519850384915
9447,calmly,23,-0.10668519850384915,0.10668519850384915
5438,intermittently,70,-0.10668519850384915,0.10668519850384915
240,may,7380,0.10668917662662789,0.10668917662662789
1565,pre,579,-0.10672181896770128,0.10672181896770128
3485,existing,161,0.10688890179420998,0.10688890179420998
3278,fruit,179,0.10688890179420998,0.10688890179420998
1475,write,637,0.10692798795966672,0.10692798795966672
1208,becoming,853,-0.10695623794174632,0.10695623794174632
3038,enemy,206,0.10703134179160188,0.10703134179160188
86,medication,20443,-0.10703569445920899,0.10703569445920899
5974,grind,58,0.1071435815358131,0.1071435815358131
1631,shortly,541,0.1071435815358131,0.1071435815358131
2966,decent,215,0.1071435815358131,0.1071435815358131
14,that,96086,-0.10715537520491183,0.10715537520491183
3860,ends,135,0.10745255131716458,0.10745255131716458
2788,reached,240,-0.10764905400015569,0.10764905400015569
1471,rls,638,-0.10764905400015569,0.10764905400015569
1461,drank,643,0.10775232235635884,0.10775232235635884
64,back,27391,-0.10781531208263982,0.10781531208263982
2801,laugh,238,-0.10793598040550177,0.10793598040550177
461,usually,3353,-0.10797247608989115,0.10797247608989115
3476,byetta,161,0.10809010313984406,0.10809010313984406
6956,cleaner,42,0.10809010313984406,0.10809010313984406
3444,appreciated,164,0.10809010313984406,0.10809010313984406
9307,colorful,23,0.10809010313984406,0.10809010313984406
6982,probable,42,0.10809010313984406,0.10809010313984406
1537,died,592,0.10809010313984406,0.10809010313984406
8709,jerky,27,0.10809010313984406,0.10809010313984406
9135,hiatus,24,0.10809010313984406,0.10809010313984406
5662,education,64,0.10809010313984406,0.10809010313984406
4316,nasacort,110,0.10809010313984406,0.10809010313984406
9172,kickbacks,24,0.10809010313984406,0.10809010313984406
5435,circles,70,0.10809010313984406,0.10809010313984406
8924,practioner,26,0.10809010313984406,0.10809010313984406
7942,arrive,33,0.10809010313984406,0.10809010313984406
9929,mechanical,21,0.10809010313984406,0.10809010313984406
6423,inexpensive,50,0.10809010313984406,0.10809010313984406
9230,tweaking,24,0.10809010313984406,0.10809010313984406
5488,charts,69,0.10809010313984406,0.10809010313984406
9262,filing,24,0.10809010313984406,0.10809010313984406
10490,toxin,18,0.10809010313984406,0.10809010313984406
6725,sauce,45,0.10809010313984406,0.10809010313984406
11686,plants,14,0.10809010313984406,0.10809010313984406
9174,downsides,24,0.10809010313984406,0.10809010313984406
9178,yawns,24,0.10809010313984406,0.10809010313984406
9147,traumatized,24,0.10809010313984406,0.10809010313984406
75,anxiety,22598,0.10813944126885355,0.10813944126885355
1919,growing,430,-0.1082737611889869,0.1082737611889869
1326,order,744,0.1082791331016557,0.1082791331016557
2157,actual,362,-0.1083389410310575,0.1083389410310575
1791,dull,470,0.10841398978235148,0.10841398978235148
10011,kno,20,-0.10847676359526262,0.10847676359526262
1182,turn,878,0.10848141599946466,0.10848141599946466
4268,disaster,112,-0.10858093366874833,0.10858093366874833
4011,slowing,127,-0.10858093366874833,0.10858093366874833
3400,profuse,168,-0.10858093366874833,0.10858093366874833
12361,float,13,0.10862904144445448,0.10862904144445448
2073,warnings,384,0.108663662088748,0.108663662088748
10465,hers,18,0.10867781987730168,0.10867781987730168
11707,tar,14,-0.10906181286591562,0.10906181286591562
42,very,37591,-0.10910834008735612,0.10910834008735612
9602,lp,22,-0.10918352329676113,0.10918352329676113
3086,sodium,199,0.10927004427969271,0.10927004427969271
275,daily,6154,0.10942881440130382,0.10942881440130382
5513,titrate,68,0.10944972265588368,0.10944972265588368
12040,coast,14,-0.10948240312491034,0.10948240312491034
2529,noon,284,0.10958643740078171,0.10958643740078171
3906,triggers,132,0.10969395272181857,0.10969395272181857
5248,irreversible,75,-0.10977639107352201,0.10977639107352201
11566,chatter,15,-0.10977639107352201,0.10977639107352201
1420,mess,671,-0.109821337923879,0.109821337923879
867,anyway,1411,-0.10983480740674535,0.10983480740674535
702,cant,1898,0.11003298309819887,0.11003298309819887
4856,curing,86,0.11004513797564729,0.11004513797564729
2982,answers,213,0.11004513797564729,0.11004513797564729
3242,neuro,182,0.11019154626680129,0.11019154626680129
1257,physically,802,0.11022002939766883,0.11022002939766883
6168,ing,54,-0.11025095616772362,0.11025095616772362
7698,rsd,35,0.11028549370327972,0.11028549370327972
1091,lethargic,1020,-0.11030970410280942,0.11030970410280942
817,turned,1540,0.1103616580660112,0.1103616580660112
8534,ea,28,-0.1105211138794669,0.1105211138794669
5017,fading,82,0.11059323335796253,0.11059323335796253
4973,recommends,83,0.11059323335796253,0.11059323335796253
3230,attempted,183,0.11059323335796253,0.11059323335796253
1304,putting,761,-0.11063957628033318,0.11063957628033318
2794,clears,240,-0.11073378702984932,0.11073378702984932
3082,ween,199,0.11083358908559489,0.11083358908559489
2249,oz,337,0.11091281698886982,0.11091281698886982
1473,range,637,0.11108262407629785,0.11108262407629785
879,subsided,1377,0.11109943433055343,0.11109943433055343
4437,deciding,104,-0.1111998788583757,0.1111998788583757
2880,feb,227,-0.1111998788583757,0.1111998788583757
6403,lessens,50,-0.1111998788583757,0.1111998788583757
3494,settle,160,-0.1111998788583757,0.1111998788583757
6496,watering,49,-0.1111998788583757,0.1111998788583757
6288,marketed,52,-0.1111998788583757,0.1111998788583757
2019,luckily,401,-0.1111998788583757,0.1111998788583757
1040,generally,1107,0.11124103527102036,0.11124103527102036
5199,stating,76,0.11125967790112307,0.11125967790112307
9670,poss,22,0.11127380528776862,0.11127380528776862
1680,approx,516,0.11130037877009227,0.11130037877009227
554,fall,2546,-0.11131576848522491,0.11131576848522491
2606,sleepless,270,-0.11138004280805687,0.11138004280805687
2092,ob,380,0.1114077131971595,0.1114077131971595
545,big,2610,0.11146902318864826,0.11146902318864826
130,think,13908,-0.11153066911931828,0.11153066911931828
3462,ward,162,0.11153640178343162,0.11153640178343162
10773,tb,17,0.11154664892396716,0.11154664892396716
644,happened,2117,-0.11154823288911991,0.11154823288911991
12473,clonic,13,0.11156836751616893,0.11156836751616893
4038,staring,126,0.11156836751616893,0.11156836751616893
4099,silly,122,0.11156836751616893,0.11156836751616893
4058,wasted,125,0.11156836751616893,0.11156836751616893
307,starting,5385,-0.11160049581383695,0.11160049581383695
3391,recommendation,169,-0.1116578591732275,0.1116578591732275
877,spasms,1383,-0.1116578591732275,0.1116578591732275
1928,actos,429,-0.11178725038774456,0.11178725038774456
1252,stools,808,-0.11186208668338288,0.11186208668338288
12458,tag,13,0.11186226906126759,0.11186226906126759
3322,disc,175,-0.11190982603657393,0.11190982603657393
2963,remembered,215,0.11194367245583403,0.11194367245583403
4567,portion,98,0.11194367245583403,0.11194367245583403
4776,body's,89,-0.11201854447921164,0.11201854447921164
3568,supposedly,155,-0.11201854447921164,0.11201854447921164
3993,frozen,128,-0.11201854447921164,0.11201854447921164
2246,surgeries,337,-0.11214223796690724,0.11214223796690724
4639,anesthesiologist,95,0.11240976428436046,0.11240976428436046
422,such,3808,-0.1124594129973191,0.1124594129973191
593,often,2326,0.11251469717987017,0.11251469717987017
390,site,4067,-0.112539955315639,0.112539955315639
2121,mirapex,374,-0.11255031795624722,0.11255031795624722
5178,endless,77,-0.11255031795624722,0.11255031795624722
10175,recieve,19,-0.11255031795624722,0.11255031795624722
2731,raw,251,0.11276860770826487,0.11276860770826487
4699,entered,93,0.11278862392139825,0.11278862392139825
481,possible,3080,0.11288762892123162,0.11288762892123162
1258,happening,800,-0.11288764297209554,0.11288764297209554
1056,saying,1086,0.11292429992730482,0.11292429992730482
575,health,2398,-0.11294070370270248,0.11294070370270248
4348,blew,108,-0.11319987952504276,0.11319987952504276
309,began,5253,-0.11319987952504276,0.11319987952504276
4350,unsteady,108,-0.11319987952504276,0.11319987952504276
1499,originally,620,-0.11319987952504276,0.11319987952504276
3550,fan,156,0.1134294441932475,0.1134294441932475
3578,ppl,154,0.11348716620241837,0.11348716620241837
1745,save,489,-0.11359756500084545,0.11359756500084545
1075,happens,1048,0.11366114818929947,0.11366114818929947
5404,socialize,71,0.11378812425448179,0.11378812425448179
4962,shocking,83,0.11378812425448179,0.11378812425448179
9719,pseudo,21,0.11378812425448179,0.11378812425448179
7368,relapsed,38,0.11378812425448179,0.11378812425448179
11597,pretend,15,0.11378812425448179,0.11378812425448179
7613,consistantly,36,0.11378812425448179,0.11378812425448179
8718,magazine,27,0.11378812425448179,0.11378812425448179
7057,barley,41,0.11378812425448179,0.11378812425448179
10055,geting,20,0.11378812425448179,0.11378812425448179
11976,define,14,0.11378812425448179,0.11378812425448179
942,added,1277,-0.11394171932167528,0.11394171932167528
1418,satisfied,673,-0.11401123859592205,0.11401123859592205
8814,rang,26,0.11405457268877041,0.11405457268877041
5198,backs,76,-0.11414394379152519,0.11414394379152519
2522,prolonged,285,0.11428207338776518,0.11428207338776518
10762,eps,17,0.11441440728528608,0.11441440728528608
12149,ch,13,-0.11442305316125861,0.11442305316125861
9396,wil,23,-0.11446073414883995,0.11446073414883995
464,changed,3325,-0.11457256333701503,0.11457256333701503
174,increased,10078,-0.1147025094095778,0.1147025094095778
1523,besides,602,-0.11505344817436575,0.11505344817436575
9748,aided,21,-0.11505344817436575,0.11505344817436575
8664,recurred,27,-0.11505344817436575,0.11505344817436575
10633,zaps',18,-0.11505344817436575,0.11505344817436575
10298,prospect,19,-0.11505344817436575,0.11505344817436575
8902,potato,26,-0.11505344817436575,0.11505344817436575
2274,wrote,333,-0.11505344817436575,0.11505344817436575
8733,relaxants,27,-0.11505344817436575,0.11505344817436575
8777,necessity,27,-0.11505344817436575,0.11505344817436575
4896,flaky,85,-0.11505344817436575,0.11505344817436575
8521,canals,28,-0.11505344817436575,0.11505344817436575
1134,emergency,954,-0.11505344817436575,0.11505344817436575
8910,unresponsive,26,-0.11505344817436575,0.11505344817436575
8405,chalky,29,-0.11505344817436575,0.11505344817436575
2077,finishing,383,-0.11505344817436575,0.11505344817436575
6072,entering,56,-0.11505344817436575,0.11505344817436575
4921,dogs,84,-0.11505344817436575,0.11505344817436575
7106,intervention,41,-0.11505344817436575,0.11505344817436575
8971,straining,25,-0.11505344817436575,0.11505344817436575
6687,located,46,-0.11505344817436575,0.11505344817436575
3020,reaching,207,0.11505877245593743,0.11505877245593743
2455,bowels,296,0.11513734865524702,0.11513734865524702
2548,tho,280,-0.11516831300950633,0.11516831300950633
2,and,337731,-0.11519558292928583,0.11519558292928583
1013,close,1146,0.11520757090870803,0.11520757090870803
4537,breathlessness,100,0.11532777044007461,0.11532777044007461
6310,disagree,52,0.11532777044007461,0.11532777044007461
4844,distressing,87,0.11532777044007461,0.11532777044007461
1288,set,776,-0.11539301315716027,0.11539301315716027
7288,ought,39,-0.1154050862252257,0.1154050862252257
89,bad,20221,-0.11544815905377491,0.11544815905377491
3128,forth,195,0.11558077486900172,0.11558077486900172
1365,concentrating,714,0.11564169290380458,0.11564169290380458
4518,pred,100,-0.11568297290400072,0.11568297290400072
1915,spread,432,-0.11569426844621504,0.11569426844621504
3420,knowledge,167,0.11574124987536379,0.11574124987536379
1962,resort,415,0.11581917094136343,0.11581917094136343
5236,beside,75,-0.11587955313667116,0.11587955313667116
3192,shows,188,0.11593328060086987,0.11593328060086987
4990,ps,83,-0.11600606383316729,0.11600606383316729
2761,popping,244,0.11604418838116433,0.11604418838116433
1032,poor,1119,0.11611641401407284,0.11611641401407284
2036,support,397,-0.11621556335454311,0.11621556335454311
298,completely,5508,-0.11630542756977442,0.11630542756977442
12213,cha,13,-0.11632062838097047,0.11632062838097047
8169,elated,31,0.11634346970379518,0.11634346970379518
6437,exceptionally,50,0.1164583528103607,0.1164583528103607
4470,milligrams,103,0.1164583528103607,0.1164583528103607
7459,outweight,37,0.1164583528103607,0.1164583528103607
2155,sneezing,362,0.1164583528103607,0.1164583528103607
6435,shifts,50,0.1164583528103607,0.1164583528103607
1603,mornings,557,0.1164583528103607,0.1164583528103607
4542,rational,100,-0.11649749174659933,0.11649749174659933
825,knee,1517,-0.1165711294491363,0.1165711294491363
1916,weekend,431,0.11661821213449623,0.11661821213449623
7197,tn,40,0.11675178004251291,0.11675178004251291
5083,he'd,80,-0.11677610148581195,0.11677610148581195
4279,vengeance,112,-0.11677610148581195,0.11677610148581195
9507,se's,22,-0.11677610148581195,0.11677610148581195
1476,forward,636,-0.11684824375038892,0.11684824375038892
665,waking,2046,0.11689525662565535,0.11689525662565535
2205,grogginess,349,-0.11692669255604601,0.11692669255604601
2122,meals,374,0.11697905055709007,0.11697905055709007
4462,scope,103,0.1170587731226045,0.1170587731226045
11064,lifes,16,-0.11732359670890487,0.11732359670890487
5815,spiral,61,0.11732377908678959,0.11732377908678959
395,treatment,3995,0.11737059710049703,0.11737059710049703
4833,promise,87,-0.1177525051435307,0.1177525051435307
2889,ve,226,-0.11791016846741013,0.11791016846741013
1974,dermatologist,411,-0.11793391103971977,0.11793391103971977
4888,transition,85,0.11800753979719004,0.11800753979719004
5645,risking,64,0.11800753979719004,0.11800753979719004
2363,sunday,314,0.11800753979719004,0.11800753979719004
200,right,8796,-0.11810268673320592,0.11810268673320592
4893,occuring,85,-0.11838123826704038,0.11838123826704038
5786,simultaneously,62,-0.11838123826704038,0.11838123826704038
5727,blotchy,63,-0.11838123826704038,0.11838123826704038
4454,dystonia,103,-0.11838123826704038,0.11838123826704038
7642,kiss,35,-0.11838123826704038,0.11838123826704038
5739,shouldnt,62,-0.11838123826704038,0.11838123826704038
2000,march,405,-0.11838123826704038,0.11838123826704038
5932,scattered,59,-0.11838123826704038,0.11838123826704038
6365,enter,51,0.11851543761906849,0.11851543761906849
10222,ant,19,-0.11863067357451547,0.11863067357451547
827,middle,1505,-0.11868321622494449,0.11868321622494449
2989,worries,212,0.11872335944121269,0.11872335944121269
7274,tid,39,0.11880978612982797,0.11880978612982797
5133,tic,78,0.1188909622751693,0.1188909622751693
1559,specialist,582,0.11892444530555411,0.11892444530555411
3711,pulling,146,-0.11899304617844592,0.11899304617844592
9500,phobic,22,0.11901917367203432,0.11901917367203432
4808,doc's,88,0.11901917367203432,0.11901917367203432
10931,deteriorate,17,0.11901917367203432,0.11901917367203432
2109,amounts,378,0.11901917367203432,0.11901917367203432
511,vivid,2887,-0.11906394252093336,0.11906394252093336
6708,palm,46,0.11940386304011737,0.11940386304011737
146,too,12060,-0.1194824300249928,0.1194824300249928
1131,gives,964,0.11984962354675029,0.11984962354675029
2152,marriage,363,-0.11988048892268159,0.11988048892268159
2740,calmed,248,-0.11988048892268159,0.11988048892268159
268,mild,6332,0.11993638454195332,0.11993638454195332
3060,allergist,203,0.12001436366957967,0.12001436366957967
5360,coat,72,-0.12004098968540478,0.12004098968540478
3539,inflammatory,156,-0.12016854884113616,0.12016854884113616
8638,dismiss,28,-0.12016854884113616,0.12016854884113616
1438,immune,659,-0.12021253098439302,0.12021253098439302
1120,stayed,975,-0.12035850040405889,0.12035850040405889
1464,info,641,-0.12053666958889721,0.12053666958889721
1527,diagnosis,598,-0.1207334886900692,0.1207334886900692
2772,accompanied,242,0.12083995711172657,0.12083995711172657
1508,behind,613,0.12087197914288682,0.12087197914288682
1238,itself,822,0.12117534268849957,0.12117534268849957
4092,powder,122,0.12125781351449154,0.12125781351449154
8224,pubic,31,-0.12128399792500186,0.12128399792500186
8010,mobile,32,-0.12128399792500186,0.12128399792500186
2697,misery,257,-0.12128399792500186,0.12128399792500186
7925,reoccurring,33,-0.12128399792500186,0.12128399792500186
8115,breakdowns,31,-0.12128399792500186,0.12128399792500186
5685,leaking,63,-0.12128399792500186,0.12128399792500186
3538,bothering,156,-0.12128399792500186,0.12128399792500186
8978,jealous,25,-0.12128399792500186,0.12128399792500186
8122,friendships,31,-0.12128399792500186,0.12128399792500186
8213,neighbors,31,-0.12128399792500186,0.12128399792500186
7500,projectile,37,-0.12128399792500186,0.12128399792500186
7989,deteriorating,32,-0.12128399792500186,0.12128399792500186
8634,hobble,28,-0.12128399792500186,0.12128399792500186
11521,blend,15,-0.12128399792500186,0.12128399792500186
8148,vibrating,31,-0.12128399792500186,0.12128399792500186
7204,grasp,40,-0.12128399792500186,0.12128399792500186
6451,lidocaine,49,-0.12128399792500186,0.12128399792500186
7988,louder,32,-0.12128399792500186,0.12128399792500186
5096,ripped,79,-0.12128399792500186,0.12128399792500186
2621,trazodone,268,-0.12128399792500186,0.12128399792500186
1679,adjust,517,-0.12141300521409253,0.12141300521409253
9520,weaken,22,0.12147718392230342,0.12147718392230342
3300,curious,177,0.12166218068538757,0.12166218068538757
3493,cocktail,160,0.12182029595174611,0.12182029595174611
242,meds,7333,-0.12182526992739127,0.12182526992739127
3683,rise,148,0.1219569920082777,0.1219569920082777
10360,thi,19,-0.12204194727568611,0.12204194727568611
598,related,2314,0.12222520171013622,0.12222520171013622
631,affects,2173,0.12232215959001926,0.12232215959001926
62,will,27589,-0.12243108803901913,0.12243108803901913
2680,responsible,259,0.12256213574837851,0.12256213574837851
3810,tingle,139,-0.12260065380974866,0.12260065380974866
4480,prob,102,0.12261281955744653,0.12261281955744653
1703,cup,507,-0.12274193665824584,0.12274193665824584
11358,hee,15,-0.12274655249379286,0.12274655249379286
2029,sides,399,0.12297303383155432,0.12297303383155432
53,get,31709,-0.12297533174508841,0.12297533174508841
4170,rely,117,-0.12299493372326215,0.12299493372326215
3179,adjusting,189,-0.12302161782354262,0.12302161782354262
5182,wed,77,0.12314239285967299,0.12314239285967299
603,must,2281,0.12331857447111118,0.12331857447111118
1625,steroids,544,-0.1234100427653072,0.1234100427653072
1367,moved,712,-0.12361048210734538,0.12361048210734538
836,comes,1487,0.12363233828925893,0.12363233828925893
5522,category,68,-0.12383827773009855,0.12383827773009855
3967,thrown,129,-0.12383827773009855,0.12383827773009855
6183,diareah,54,-0.12383827773009855,0.12383827773009855
11774,personnel,14,0.12383846010798319,0.12383846010798319
12109,storage,13,0.12383846010798319,0.12383846010798319
12232,symtpoms,13,0.12383846010798319,0.12383846010798319
7752,coarse,34,0.12383846010798319,0.12383846010798319
11729,hyperventilation,14,0.12383846010798319,0.12383846010798319
9347,camera,23,0.12383846010798319,0.12383846010798319
12077,enters,13,0.12383846010798319,0.12383846010798319
7210,twisted,40,0.12383846010798319,0.12383846010798319
7177,delighted,40,0.12383846010798319,0.12383846010798319
5180,rages,77,0.12383846010798319,0.12383846010798319
12490,loosening,13,0.12383846010798319,0.12383846010798319
7411,injectable,38,0.12383846010798319,0.12383846010798319
1950,appeared,421,0.12383846010798319,0.12383846010798319
12073,oneself,13,0.12383846010798319,0.12383846010798319
6226,acuity,53,0.12383846010798319,0.12383846010798319
5265,burnt,74,0.12383846010798319,0.12383846010798319
7027,warrant,42,0.12383846010798319,0.12383846010798319
11748,mimics,14,0.12383846010798319,0.12383846010798319
12482,seasickness,13,0.12383846010798319,0.12383846010798319
12469,interventions,13,0.12383846010798319,0.12383846010798319
12172,throughtout,13,0.12383846010798319,0.12383846010798319
12098,regions,13,0.12383846010798319,0.12383846010798319
12201,sauna,13,0.12383846010798319,0.12383846010798319
12208,healthily,13,0.12383846010798319,0.12383846010798319
1720,screaming,499,0.12383846010798319,0.12383846010798319
11881,irrability,14,0.12383846010798319,0.12383846010798319
1925,watching,429,0.12383846010798319,0.12383846010798319
11824,'cure',14,0.12383846010798319,0.12383846010798319
11752,murderous,14,0.12383846010798319,0.12383846010798319
6455,formulation,49,0.12383846010798319,0.12383846010798319
10523,qt,18,0.12383846010798319,0.12383846010798319
8519,sulfur,28,0.12383846010798319,0.12383846010798319
12196,outcomes,13,0.12383846010798319,0.12383846010798319
8825,resolving,26,0.12383846010798319,0.12383846010798319
5030,excuse,81,0.12383846010798319,0.12383846010798319
5367,rhinocort,72,0.12383846010798319,0.12383846010798319
12498,appatite,13,0.12383846010798319,0.12383846010798319
6732,salad,45,0.12383846010798319,0.12383846010798319
11007,perforated,16,0.12383846010798319,0.12383846010798319
7264,looser,39,0.12383846010798319,0.12383846010798319
7266,enduring,39,0.12383846010798319,0.12383846010798319
12277,prefered,13,0.12383846010798319,0.12383846010798319
11547,shortens,15,0.12383846010798319,0.12383846010798319
10713,spur,17,0.12383846010798319,0.12383846010798319
11514,thanking,15,0.12383846010798319,0.12383846010798319
11998,persistence,14,0.12383846010798319,0.12383846010798319
6818,dullness,44,0.12383846010798319,0.12383846010798319
5665,australia,64,0.12383846010798319,0.12383846010798319
7098,adversely,41,0.12383846010798319,0.12383846010798319
11929,preexisting,14,0.12383846010798319,0.12383846010798319
4327,counseling,109,0.12383846010798319,0.12383846010798319
12305,critically,13,0.12383846010798319,0.12383846010798319
4166,darvocet,118,0.12383846010798319,0.12383846010798319
12011,tequila,14,0.12383846010798319,0.12383846010798319
